year,province,batch,category,first_subject,second_subject_requirement,university_code,university_name,major_group_code,major_group_name,major_code,major_name,plan_seats,tuition,schooling_years,campus,is_sino_foreign,is_private,notes,physical_limit_note,single_subject_limit_note,limits,source_id,source_url,source_type,raw_document_sha256,parser_name,parser_version,parse_confidence,confidence_score,license_note,review_status,reviewer
2026,湖北,本科普通批,普通类,physics,不限,HBA054,湖北样例054大学,HBA054-P54,物理54组-物理+不限专业组,081001,土木工程,85,5200,4年,孝感,否,否,虚构样例，仅用于格式和流程测试,,,,fixture-plan-2026,manual-upload://official-hubei-2026-plan-fixture,fixture_seed,bc5e71eb234b2c509307694654a48751942de6062d2cf120376a422cd3888dfe,static_csv_seed,curated-fixture-seed-v0.2,0.95,0.95,fixture seed mirrors public Hubei admissions schema; replace with reviewed official rows before production,approved,system_seed
2026,湖北,本科普通批,普通类,history,不限,HBA061,湖北样例061大学,HBA061-H01,历史01组-历史+不限专业组,120203,会计学,53,5700,4年,襄阳,否,否,虚构样例，仅用于格式和流程测试,,,,fixture-plan-2026,manual-upload://official-hubei-2026-plan-fixture,fixture_seed,bc5e71eb234b2c509307694654a48751942de6062d2cf120376a422cd3888dfe,static_csv_seed,curated-fixture-seed-v0.2,0.95,0.95,fixture seed mirrors public Hubei admissions schema; replace with reviewed official rows before production,approved,system_seed
2026,湖北,本科普通批,普通类,history,不限,HBA062,湖北样例062大学,HBA062-H02,历史02组-历史+不限专业组,050101,汉语言文学,60,6200,4年,宜昌,否,否,虚构样例，仅用于格式和流程测试,,,,fixture-plan-2026,manual-upload://official-hubei-2026-plan-fixture,fixture_seed,bc5e71eb234b2c509307694654a48751942de6062d2cf120376a422cd3888dfe,static_csv_seed,curated-fixture-seed-v0.2,0.95,0.95,fixture seed mirrors public Hubei admissions schema; replace with reviewed official rows before production,approved,system_seed
2026,湖北,本科普通批,普通类,history,政治,HBA063,湖北样例063大学,HBA063-H03,历史03组-历史+政治专业组,030101,法学,67,6700,4年,黄冈,否,否,虚构样例，仅用于格式和流程测试,,,,fixture-plan-2026,manual-upload://official-hubei-2026-plan-fixture,fixture_seed,bc5e71eb234b2c509307694654a48751942de6062d2cf120376a422cd3888dfe,static_csv_seed,curated-fixture-seed-v0.2,0.95,0.95,fixture seed mirrors public Hubei admissions schema; replace with reviewed official rows before production,approved,system_seed
2026,湖北,本科普通批,普通类,history,不限,HBA064,湖北样例064大学,HBA064-H04,历史04组-历史+不限专业组,020301,金融学,74,7200,4年,荆州,否,否,虚构样例，仅用于格式和流程测试,,,,fixture-plan-2026,manual-upload://official-hubei-2026-plan-fixture,fixture_seed,bc5e71eb234b2c509307694654a48751942de6062d2cf120376a422cd3888dfe,static_csv_seed,curated-fixture-seed-v0.2,0.95,0.95,fixture seed mirrors public Hubei admissions schema; replace with reviewed official rows before production,approved,system_seed
2026,湖北,本科普通批,普通类,history,不限,HBA065,湖北样例065大学,HBA065-H05,历史05组-历史+不限专业组,050201,英语,81,7700,4年,十堰,否,否,虚构样例，仅用于格式和流程测试,,英语不低于100分,英语不低于100分,fixture-plan-2026,manual-upload://official-hubei-2026-plan-fixture,fixture_seed,bc5e71eb234b2c509307694654a48751942de6062d2cf120376a422cd3888dfe,static_csv_seed,curated-fixture-seed-v0.2,0.95,0.95,fixture seed mirrors public Hubei admissions schema; replace with reviewed official rows before production,approved,system_seed
2026,湖北,本科普通批,普通类,history,不限,HBA066,湖北样例066大学,HBA066-H06,历史06组-历史+不限专业组,120203,会计学,88,5200,4年,孝感,否,否,虚构样例，仅用于格式和流程测试,,,,fixture-plan-2026,manual-upload://official-hubei-2026-plan-fixture,fixture_seed,bc5e71eb234b2c509307694654a48751942de6062d2cf120376a422cd3888dfe,static_csv_seed,curated-fixture-seed-v0.2,0.95,0.95,fixture seed mirrors public Hubei admissions schema; replace with reviewed official rows before production,approved,system_seed
2026,湖北,本科普通批,普通类,history,不限,HBA067,湖北样例067大学,HBA067-H07,历史07组-历史+不限专业组,050101,汉语言文学,74,5700,4年,咸宁,否,否,虚构样例，仅用于格式和流程测试,,,,fixture-plan-2026,manual-upload://official-hubei-2026-plan-fixture,fixture_seed,bc5e71eb234b2c509307694654a48751942de6062d2cf120376a422cd3888dfe,static_csv_seed,curated-fixture-seed-v0.2,0.95,0.95,fixture seed mirrors public Hubei admissions schema; replace with reviewed official rows before production,approved,system_seed
2026,湖北,本科普通批,普通类,history,政治,HBA068,湖北样例068大学,HBA068-H08,历史08组-历史+政治专业组,030101,法学,49,6200,4年,武汉,否,否,虚构样例，仅用于格式和流程测试,,,,fixture-plan-2026,manual-upload://official-hubei-2026-plan-fixture,fixture_seed,bc5e71eb234b2c509307694654a48751942de6062d2cf120376a422cd3888dfe,static_csv_seed,curated-fixture-seed-v0.2,0.95,0.95,fixture seed mirrors public Hubei admissions schema; replace with reviewed official rows before production,approved,system_seed
2026,湖北,本科普通批,普通类,history,不限,HBA069,湖北样例069大学,HBA069-H09,历史09组-历史+不限专业组,020301,金融学,56,6700,4年,襄阳,否,否,虚构样例，仅用于格式和流程测试,,,,fixture-plan-2026,manual-upload://official-hubei-2026-plan-fixture,fixture_seed,bc5e71eb234b2c509307694654a48751942de6062d2cf120376a422cd3888dfe,static_csv_seed,curated-fixture-seed-v0.2,0.95,0.95,fixture seed mirrors public Hubei admissions schema; replace with reviewed official rows before production,approved,system_seed
2026,湖北,本科普通批,普通类,history,不限,HBA070,湖北样例070大学,HBA070-H10,历史10组-历史+不限专业组,050201,英语,63,7200,4年,宜昌,否,否,虚构样例，仅用于格式和流程测试,,英语不低于100分,英语不低于100分,fixture-plan-2026,manual-upload://official-hubei-2026-plan-fixture,fixture_seed,bc5e71eb234b2c509307694654a48751942de6062d2cf120376a422cd3888dfe,static_csv_seed,curated-fixture-seed-v0.2,0.95,0.95,fixture seed mirrors public Hubei admissions schema; replace with reviewed official rows before production,approved,system_seed
2026,湖北,本科普通批,普通类,history,不限,HBA071,湖北样例071大学,HBA071-H11,历史11组-历史+不限专业组,120203,会计学,70,7700,4年,黄冈,否,否,虚构样例，仅用于格式和流程测试,,,,fixture-plan-2026,manual-upload://official-hubei-2026-plan-fixture,fixture_seed,bc5e71eb234b2c509307694654a48751942de6062d2cf120376a422cd3888dfe,static_csv_seed,curated-fixture-seed-v0.2,0.95,0.95,fixture seed mirrors public Hubei admissions schema; replace with reviewed official rows before production,approved,system_seed
2026,湖北,本科普通批,普通类,history,不限,HBA072,湖北样例072大学,HBA072-H12,历史12组-历史+不限专业组,050101,汉语言文学,77,5200,4年,荆州,否,否,虚构样例，仅用于格式和流程测试,,,,fixture-plan-2026,manual-upload://official-hubei-2026-plan-fixture,fixture_seed,bc5e71eb234b2c509307694654a48751942de6062d2cf120376a422cd3888dfe,static_csv_seed,curated-fixture-seed-v0.2,0.95,0.95,fixture seed mirrors public Hubei admissions schema; replace with reviewed official rows before production,approved,system_seed
2026,湖北,本科普通批,普通类,history,政治,HBA073,湖北样例073大学,HBA073-H13,历史13组-历史+政治专业组,030101,法学,84,5700,4年,十堰,否,否,虚构样例，仅用于格式和流程测试,,,,fixture-plan-2026,manual-upload://official-hubei-2026-plan-fixture,fixture_seed,bc5e71eb234b2c509307694654a48751942de6062d2cf120376a422cd3888dfe,static_csv_seed,curated-fixture-seed-v0.2,0.95,0.95,fixture seed mirrors public Hubei admissions schema; replace with reviewed official rows before production,approved,system_seed
2026,湖北,本科普通批,普通类,history,不限,HBA074,湖北样例074大学,HBA074-H14,历史14组-历史+不限专业组,020301,金融学,70,6200,4年,孝感,否,否,虚构样例，仅用于格式和流程测试,,,,fixture-plan-2026,manual-upload://official-hubei-2026-plan-fixture,fixture_seed,bc5e71eb234b2c509307694654a48751942de6062d2cf120376a422cd3888dfe,static_csv_seed,curated-fixture-seed-v0.2,0.95,0.95,fixture seed mirrors public Hubei admissions schema; replace with reviewed official rows before production,approved,system_seed
2026,湖北,本科普通批,普通类,history,不限,HBA075,湖北样例075大学,HBA075-H15,历史15组-历史+不限专业组,050201,英语,77,6700,4年,咸宁,否,否,虚构样例，仅用于格式和流程测试,,英语不低于100分,英语不低于100分,fixture-plan-2026,manual-upload://official-hubei-2026-plan-fixture,fixture_seed,bc5e71eb234b2c509307694654a48751942de6062d2cf120376a422cd3888dfe,static_csv_seed,curated-fixture-seed-v0.2,0.95,0.95,fixture seed mirrors public Hubei admissions schema; replace with reviewed official rows before production,approved,system_seed
2026,湖北,本科普通批,普通类,history,不限,HBA076,湖北样例076大学,HBA076-H16,历史16组-历史+不限专业组,120203,会计学,52,7200,4年,武汉,否,否,虚构样例，仅用于格式和流程测试,,,,fixture-plan-2026,manual-upload://official-hubei-2026-plan-fixture,fixture_seed,bc5e71eb234b2c509307694654a48751942de6062d2cf120376a422cd3888dfe,static_csv_seed,curated-fixture-seed-v0.2,0.95,0.95,fixture seed mirrors public Hubei admissions schema; replace with reviewed official rows before production,approved,system_seed
2026,湖北,本科普通批,普通类,history,不限,HBA077,湖北样例077大学,HBA077-H17,历史17组-历史+不限专业组,050101,汉语言文学,59,28000,4年,襄阳,否,是,虚构样例，仅用于格式和流程测试,,,,fixture-plan-2026,manual-upload://official-hubei-2026-plan-fixture,fixture_seed,bc5e71eb234b2c509307694654a48751942de6062d2cf120376a422cd3888dfe,static_csv_seed,curated-fixture-seed-v0.2,0.95,0.95,fixture seed mirrors public Hubei admissions schema; replace with reviewed official rows before production,approved,system_seed
2026,湖北,本科普通批,普通类,history,政治,HBA078,湖北样例078大学,HBA078-H18,历史18组-历史+政治专业组,030101,法学,66,5200,4年,宜昌,否,否,虚构样例，仅用于格式和流程测试,,,,fixture-plan-2026,manual-upload://official-hubei-2026-plan-fixture,fixture_seed,bc5e71eb234b2c509307694654a48751942de6062d2cf120376a422cd3888dfe,static_csv_seed,curated-fixture-seed-v0.2,0.95,0.95,fixture seed mirrors public Hubei admissions schema; replace with reviewed official rows before production,approved,system_seed
2026,湖北,本科普通批,普通类,history,不限,HBA079,湖北样例079大学,HBA079-H19,历史19组-历史+不限专业组,020301,金融学,73,42000,4年,黄冈,是,否,虚构样例，仅用于格式和流程测试,,,,fixture-plan-2026,manual-upload://official-hubei-2026-plan-fixture,fixture_seed,bc5e71eb234b2c509307694654a48751942de6062d2cf120376a422cd3888dfe,static_csv_seed,curated-fixture-seed-v0.2,0.95,0.95,fixture seed mirrors public Hubei admissions schema; replace with reviewed official rows before production,approved,system_seed
2026,湖北,本科普通批,普通类,history,不限,HBA080,湖北样例080大学,HBA080-H20,历史20组-历史+不限专业组,050201,英语,80,6200,4年,荆州,否,否,虚构样例，仅用于格式和流程测试,,英语不低于100分,英语不低于100分,fixture-plan-2026,manual-upload://official-hubei-2026-plan-fixture,fixture_seed,bc5e71eb234b2c509307694654a48751942de6062d2cf120376a422cd3888dfe,static_csv_seed,curated-fixture-seed-v0.2,0.95,0.95,fixture seed mirrors public Hubei admissions schema; replace with reviewed official rows before production,approved,system_seed
2026,湖北,本科普通批,普通类,history,不限,HBA081,湖北样例081大学,HBA081-H21,历史21组-历史+不限专业组,120203,会计学,66,6700,4年,十堰,否,否,虚构样例，仅用于格式和流程测试,,,,fixture-plan-2026,manual-upload://official-hubei-2026-plan-fixture,fixture_seed,bc5e71eb234b2c509307694654a48751942de6062d2cf120376a422cd3888dfe,static_csv_seed,curated-fixture-seed-v0.2,0.95,0.95,fixture seed mirrors public Hubei admissions schema; replace with reviewed official rows before production,approved,system_seed
2026,湖北,本科普通批,普通类,history,不限,HBA082,湖北样例082大学,HBA082-H22,历史22组-历史+不限专业组,050101,汉语言文学,73,7200,4年,孝感,否,否,虚构样例，仅用于格式和流程测试,,,,fixture-plan-2026,manual-upload://official-hubei-2026-plan-fixture,fixture_seed,bc5e71eb234b2c509307694654a48751942de6062d2cf120376a422cd3888dfe,static_csv_seed,curated-fixture-seed-v0.2,0.95,0.95,fixture seed mirrors public Hubei admissions schema; replace with reviewed official rows before production,approved,system_seed
2026,湖北,本科普通批,普通类,history,政治,HBA083,湖北样例083大学,HBA083-H23,历史23组-历史+政治专业组,030101,法学,80,7700,4年,咸宁,否,否,虚构样例，仅用于格式和流程测试,,,,fixture-plan-2026,manual-upload://official-hubei-2026-plan-fixture,fixture_seed,bc5e71eb234b2c509307694654a48751942de6062d2cf120376a422cd3888dfe,static_csv_seed,curated-fixture-seed-v0.2,0.95,0.95,fixture seed mirrors public Hubei admissions schema; replace with reviewed official rows before production,approved,system_seed
2026,湖北,本科普通批,普通类,history,不限,HBA084,湖北样例084大学,HBA084-H24,历史24组-历史+不限专业组,020301,金融学,55,5200,4年,武汉,否,否,虚构样例，仅用于格式和流程测试,,,,fixture-plan-2026,manual-upload://official-hubei-2026-plan-fixture,fixture_seed,bc5e71eb234b2c509307694654a48751942de6062d2cf120376a422cd3888dfe,static_csv_seed,curated-fixture-seed-v0.2,0.95,0.95,fixture seed mirrors public Hubei admissions schema; replace with reviewed official rows before production,approved,system_seed
2026,湖北,本科普通批,普通类,history,不限,HBA085,湖北样例085大学,HBA085-H25,历史25组-历史+不限专业组,050201,英语,62,5700,4年,襄阳,否,否,虚构样例，仅用于格式和流程测试,,英语不低于100分,英语不低于100分,fixture-plan-2026,manual-upload://official-hubei-2026-plan-fixture,fixture_seed,bc5e71eb234b2c509307694654a48751942de6062d2cf120376a422cd3888dfe,static_csv_seed,curated-fixture-seed-v0.2,0.95,0.95,fixture seed mirrors public Hubei admissions schema; replace with reviewed official rows before production,approved,system_seed
2026,湖北,本科普通批,普通类,history,不限,HBA086,湖北样例086大学,HBA086-H26,历史26组-历史+不限专业组,120203,会计学,69,6200,4年,宜昌,否,否,虚构样例，仅用于格式和流程测试,,,,fixture-plan-2026,manual-upload://official-hubei-2026-plan-fixture,fixture_seed,bc5e71eb234b2c509307694654a48751942de6062d2cf120376a422cd3888dfe,static_csv_seed,curated-fixture-seed-v0.2,0.95,0.95,fixture seed mirrors public Hubei admissions schema; replace with reviewed official rows before production,approved,system_seed
2026,湖北,本科普通批,普通类,history,不限,HBA087,湖北样例087大学,HBA087-H27,历史27组-历史+不限专业组,050101,汉语言文学,76,6700,4年,黄冈,否,否,虚构样例，仅用于格式和流程测试,,,,fixture-plan-2026,manual-upload://official-hubei-2026-plan-fixture,fixture_seed,bc5e71eb234b2c509307694654a48751942de6062d2cf120376a422cd3888dfe,static_csv_seed,curated-fixture-seed-v0.2,0.95,0.95,fixture seed mirrors public Hubei admissions schema; replace with reviewed official rows before production,approved,system_seed
2026,湖北,本科普通批,普通类,history,政治,HBA088,湖北样例088大学,HBA088-H28,历史28组-历史+政治专业组,030101,法学,62,7200,4年,荆州,否,否,虚构样例，仅用于格式和流程测试,,,,fixture-plan-2026,manual-upload://official-hubei-2026-plan-fixture,fixture_seed,bc5e71eb234b2c509307694654a48751942de6062d2cf120376a422cd3888dfe,static_csv_seed,curated-fixture-seed-v0.2,0.95,0.95,fixture seed mirrors public Hubei admissions schema; replace with reviewed official rows before production,approved,system_seed
2026,湖北,本科普通批,普通类,history,不限,HBA089,湖北样例089大学,HBA089-H29,历史29组-历史+不限专业组,020301,金融学,69,7700,4年,十堰,否,否,虚构样例，仅用于格式和流程测试,,,,fixture-plan-2026,manual-upload://official-hubei-2026-plan-fixture,fixture_seed,bc5e71eb234b2c509307694654a48751942de6062d2cf120376a422cd3888dfe,static_csv_seed,curated-fixture-seed-v0.2,0.95,0.95,fixture seed mirrors public Hubei admissions schema; replace with reviewed official rows before production,approved,system_seed
2026,湖北,本科普通批,普通类,history,不限,HBA090,湖北样例090大学,HBA090-H30,历史30组-历史+不限专业组,050201,英语,76,5200,4年,孝感,否,否,虚构样例，仅用于格式和流程测试,,英语不低于100分,英语不低于100分,fixture-plan-2026,manual-upload://official-hubei-2026-plan-fixture,fixture_seed,bc5e71eb234b2c509307694654a48751942de6062d2cf120376a422cd3888dfe,static_csv_seed,curated-fixture-seed-v0.2,0.95,0.95,fixture seed mirrors public Hubei admissions schema; replace with reviewed official rows before production,approved,system_seed
2026,湖北,本科普通批,普通类,history,不限,HBA091,湖北样例091大学,HBA091-H31,历史31组-历史+不限专业组,120203,会计学,83,5700,4年,咸宁,否,否,虚构样例，仅用于格式和流程测试,,,,fixture-plan-2026,manual-upload://official-hubei-2026-plan-fixture,fixture_seed,bc5e71eb234b2c509307694654a48751942de6062d2cf120376a422cd3888dfe,static_csv_seed,curated-fixture-seed-v0.2,0.95,0.95,fixture seed mirrors public Hubei admissions schema; replace with reviewed official rows before production,approved,system_seed
2026,湖北,本科普通批,普通类,history,不限,HBA092,湖北样例092大学,HBA092-H32,历史32组-历史+不限专业组,050101,汉语言文学,58,6200,4年,武汉,否,否,虚构样例，仅用于格式和流程测试,,,,fixture-plan-2026,manual-upload://official-hubei-2026-plan-fixture,fixture_seed,bc5e71eb234b2c509307694654a48751942de6062d2cf120376a422cd3888dfe,static_csv_seed,curated-fixture-seed-v0.2,0.95,0.95,fixture seed mirrors public Hubei admissions schema; replace with reviewed official rows before production,approved,system_seed
2026,湖北,本科普通批,普通类,history,政治,HBA093,湖北样例093大学,HBA093-H33,历史33组-历史+政治专业组,030101,法学,65,6700,4年,襄阳,否,否,虚构样例，仅用于格式和流程测试,,,,fixture-plan-2026,manual-upload://official-hubei-2026-plan-fixture,fixture_seed,bc5e71eb234b2c509307694654a48751942de6062d2cf120376a422cd3888dfe,static_csv_seed,curated-fixture-seed-v0.2,0.95,0.95,fixture seed mirrors public Hubei admissions schema; replace with reviewed official rows before production,approved,system_seed
2026,湖北,本科普通批,普通类,history,不限,HBA094,湖北样例094大学,HBA094-H34,历史34组-历史+不限专业组,020301,金融学,72,28000,4年,宜昌,否,是,虚构样例，仅用于格式和流程测试,,,,fixture-plan-2026,manual-upload://official-hubei-2026-plan-fixture,fixture_seed,bc5e71eb234b2c509307694654a48751942de6062d2cf120376a422cd3888dfe,static_csv_seed,curated-fixture-seed-v0.2,0.95,0.95,fixture seed mirrors public Hubei admissions schema; replace with reviewed official rows before production,approved,system_seed
2026,湖北,本科普通批,普通类,history,不限,HBA095,湖北样例095大学,HBA095-H35,历史35组-历史+不限专业组,050201,英语,58,7700,4年,黄冈,否,否,虚构样例，仅用于格式和流程测试,,英语不低于100分,英语不低于100分,fixture-plan-2026,manual-upload://official-hubei-2026-plan-fixture,fixture_seed,bc5e71eb234b2c509307694654a48751942de6062d2cf120376a422cd3888dfe,static_csv_seed,curated-fixture-seed-v0.2,0.95,0.95,fixture seed mirrors public Hubei admissions schema; replace with reviewed official rows before production,approved,system_seed
2026,湖北,本科普通批,普通类,history,不限,HBA096,湖北样例096大学,HBA096-H36,历史36组-历史+不限专业组,120203,会计学,65,5200,4年,荆州,否,否,虚构样例，仅用于格式和流程测试,,,,fixture-plan-2026,manual-upload://official-hubei-2026-plan-fixture,fixture_seed,bc5e71eb234b2c509307694654a48751942de6062d2cf120376a422cd3888dfe,static_csv_seed,curated-fixture-seed-v0.2,0.95,0.95,fixture seed mirrors public Hubei admissions schema; replace with reviewed official rows before production,approved,system_seed
2026,湖北,本科普通批,普通类,history,不限,HBA097,湖北样例097大学,HBA097-H37,历史37组-历史+不限专业组,050101,汉语言文学,72,5700,4年,十堰,否,否,虚构样例，仅用于格式和流程测试,,,,fixture-plan-2026,manual-upload://official-hubei-2026-plan-fixture,fixture_seed,bc5e71eb234b2c509307694654a48751942de6062d2cf120376a422cd3888dfe,static_csv_seed,curated-fixture-seed-v0.2,0.95,0.95,fixture seed mirrors public Hubei admissions schema; replace with reviewed official rows before production,approved,system_seed
2026,湖北,本科普通批,普通类,history,政治,HBA098,湖北样例098大学,HBA098-H38,历史38组-历史+政治专业组,030101,法学,79,42000,4年,孝感,是,否,虚构样例，仅用于格式和流程测试,,,,fixture-plan-2026,manual-upload://official-hubei-2026-plan-fixture,fixture_seed,bc5e71eb234b2c509307694654a48751942de6062d2cf120376a422cd3888dfe,static_csv_seed,curated-fixture-seed-v0.2,0.95,0.95,fixture seed mirrors public Hubei admissions schema; replace with reviewed official rows before production,approved,system_seed
2026,湖北,本科普通批,普通类,history,不限,HBA099,湖北样例099大学,HBA099-H39,历史39组-历史+不限专业组,020301,金融学,86,6700,4年,咸宁,否,否,虚构样例，仅用于格式和流程测试,,,,fixture-plan-2026,manual-upload://official-hubei-2026-plan-fixture,fixture_seed,bc5e71eb234b2c509307694654a48751942de6062d2cf120376a422cd3888dfe,static_csv_seed,curated-fixture-seed-v0.2,0.95,0.95,fixture seed mirrors public Hubei admissions schema; replace with reviewed official rows before production,approved,system_seed
2026,湖北,本科普通批,普通类,history,不限,HBA100,湖北样例100大学,HBA100-H40,历史40组-历史+不限专业组,050201,英语,61,7200,4年,武汉,否,否,虚构样例，仅用于格式和流程测试,,英语不低于100分,英语不低于100分,fixture-plan-2026,manual-upload://official-hubei-2026-plan-fixture,fixture_seed,bc5e71eb234b2c509307694654a48751942de6062d2cf120376a422cd3888dfe,static_csv_seed,curated-fixture-seed-v0.2,0.95,0.95,fixture seed mirrors public Hubei admissions schema; replace with reviewed official rows before production,approved,system_seed
2026,湖北,本科普通批,普通类,history,不限,HBA101,湖北样例101大学,HBA101-H41,历史41组-历史+不限专业组,120203,会计学,68,7700,4年,襄阳,否,否,虚构样例，仅用于格式和流程测试,,,,fixture-plan-2026,manual-upload://official-hubei-2026-plan-fixture,fixture_seed,bc5e71eb234b2c509307694654a48751942de6062d2cf120376a422cd3888dfe,static_csv_seed,curated-fixture-seed-v0.2,0.95,0.95,fixture seed mirrors public Hubei admissions schema; replace with reviewed official rows before production,approved,system_seed
2026,湖北,本科普通批,普通类,history,不限,HBA102,湖北样例102大学,HBA102-H42,历史42组-历史+不限专业组,050101,汉语言文学,54,5200,4年,宜昌,否,否,虚构样例，仅用于格式和流程测试,,,,fixture-plan-2026,manual-upload://official-hubei-2026-plan-fixture,fixture_seed,bc5e71eb234b2c509307694654a48751942de6062d2cf120376a422cd3888dfe,static_csv_seed,curated-fixture-seed-v0.2,0.95,0.95,fixture seed mirrors public Hubei admissions schema; replace with reviewed official rows before production,approved,system_seed
2026,湖北,本科普通批,普通类,history,政治,HBA103,湖北样例103大学,HBA103-H43,历史43组-历史+政治专业组,030101,法学,61,5700,4年,黄冈,否,否,虚构样例，仅用于格式和流程测试,,,,fixture-plan-2026,manual-upload://official-hubei-2026-plan-fixture,fixture_seed,bc5e71eb234b2c509307694654a48751942de6062d2cf120376a422cd3888dfe,static_csv_seed,curated-fixture-seed-v0.2,0.95,0.95,fixture seed mirrors public Hubei admissions schema; replace with reviewed official rows before production,approved,system_seed
2026,湖北,本科普通批,普通类,history,不限,HBA104,湖北样例104大学,HBA104-H44,历史44组-历史+不限专业组,020301,金融学,68,6200,4年,荆州,否,否,虚构样例，仅用于格式和流程测试,,,,fixture-plan-2026,manual-upload://official-hubei-2026-plan-fixture,fixture_seed,bc5e71eb234b2c509307694654a48751942de6062d2cf120376a422cd3888dfe,static_csv_seed,curated-fixture-seed-v0.2,0.95,0.95,fixture seed mirrors public Hubei admissions schema; replace with reviewed official rows before production,approved,system_seed
2026,湖北,本科普通批,普通类,history,不限,HBA105,湖北样例105大学,HBA105-H45,历史45组-历史+不限专业组,050201,英语,75,6700,4年,十堰,否,否,虚构样例，仅用于格式和流程测试,,英语不低于100分,英语不低于100分,fixture-plan-2026,manual-upload://official-hubei-2026-plan-fixture,fixture_seed,bc5e71eb234b2c509307694654a48751942de6062d2cf120376a422cd3888dfe,static_csv_seed,curated-fixture-seed-v0.2,0.95,0.95,fixture seed mirrors public Hubei admissions schema; replace with reviewed official rows before production,approved,system_seed
2026,湖北,本科普通批,普通类,history,不限,HBA106,湖北样例106大学,HBA106-H46,历史46组-历史+不限专业组,120203,会计学,82,7200,4年,孝感,否,否,虚构样例，仅用于格式和流程测试,,,,fixture-plan-2026,manual-upload://official-hubei-2026-plan-fixture,fixture_seed,bc5e71eb234b2c509307694654a48751942de6062d2cf120376a422cd3888dfe,static_csv_seed,curated-fixture-seed-v0.2,0.95,0.95,fixture seed mirrors public Hubei admissions schema; replace with reviewed official rows before production,approved,system_seed
2026,湖北,本科普通批,普通类,history,不限,HBA107,湖北样例107大学,HBA107-H47,历史47组-历史+不限专业组,050101,汉语言文学,89,7700,4年,咸宁,否,否,虚构样例，仅用于格式和流程测试,,,,fixture-plan-2026,manual-upload://official-hubei-2026-plan-fixture,fixture_seed,bc5e71eb234b2c509307694654a48751942de6062d2cf120376a422cd3888dfe,static_csv_seed,curated-fixture-seed-v0.2,0.95,0.95,fixture seed mirrors public Hubei admissions schema; replace with reviewed official rows before production,approved,system_seed
2026,湖北,本科普通批,普通类,history,政治,HBA108,湖北样例108大学,HBA108-H48,历史48组-历史+政治专业组,030101,法学,64,5200,4年,武汉,否,否,虚构样例，仅用于格式和流程测试,,,,fixture-plan-2026,manual-upload://official-hubei-2026-plan-fixture,fixture_seed,bc5e71eb234b2c509307694654a48751942de6062d2cf120376a422cd3888dfe,static_csv_seed,curated-fixture-seed-v0.2,0.95,0.95,fixture seed mirrors public Hubei admissions schema; replace with reviewed official rows before production,approved,system_seed
2026,湖北,本科普通批,普通类,history,不限,HBA109,湖北样例109大学,HBA109-H49,历史49组-历史+不限专业组,020301,金融学,50,5700,4年,襄阳,否,否,虚构样例，仅用于格式和流程测试,,,,fixture-plan-2026,manual-upload://official-hubei-2026-plan-fixture,fixture_seed,bc5e71eb234b2c509307694654a48751942de6062d2cf120376a422cd3888dfe,static_csv_seed,curated-fixture-seed-v0.2,0.95,0.95,fixture seed mirrors public Hubei admissions schema; replace with reviewed official rows before production,approved,system_seed
2026,湖北,本科普通批,普通类,history,不限,HBA110,湖北样例110大学,HBA110-H50,历史50组-历史+不限专业组,050201,英语,57,6200,4年,宜昌,否,否,虚构样例，仅用于格式和流程测试,,英语不低于100分,英语不低于100分,fixture-plan-2026,manual-upload://official-hubei-2026-plan-fixture,fixture_seed,bc5e71eb234b2c509307694654a48751942de6062d2cf120376a422cd3888dfe,static_csv_seed,curated-fixture-seed-v0.2,0.95,0.95,fixture seed mirrors public Hubei admissions schema; replace with reviewed official rows before production,approved,system_seed
2026,湖北,本科普通批,普通类,history,不限,HBA111,湖北样例111大学,HBA111-H51,历史51组-历史+不限专业组,120203,会计学,64,28000,4年,黄冈,否,是,虚构样例，仅用于格式和流程测试,,,,fixture-plan-2026,manual-upload://official-hubei-2026-plan-fixture,fixture_seed,bc5e71eb234b2c509307694654a48751942de6062d2cf120376a422cd3888dfe,static_csv_seed,curated-fixture-seed-v0.2,0.95,0.95,fixture seed mirrors public Hubei admissions schema; replace with reviewed official rows before production,approved,system_seed
2026,湖北,本科普通批,普通类,history,不限,HBA112,湖北样例112大学,HBA112-H52,历史52组-历史+不限专业组,050101,汉语言文学,71,7200,4年,荆州,否,否,虚构样例，仅用于格式和流程测试,,,,fixture-plan-2026,manual-upload://official-hubei-2026-plan-fixture,fixture_seed,bc5e71eb234b2c509307694654a48751942de6062d2cf120376a422cd3888dfe,static_csv_seed,curated-fixture-seed-v0.2,0.95,0.95,fixture seed mirrors public Hubei admissions schema; replace with reviewed official rows before production,approved,system_seed
2026,湖北,本科普通批,普通类,history,政治,HBA113,湖北样例113大学,HBA113-H53,历史53组-历史+政治专业组,030101,法学,78,7700,4年,十堰,否,否,虚构样例，仅用于格式和流程测试,,,,fixture-plan-2026,manual-upload://official-hubei-2026-plan-fixture,fixture_seed,bc5e71eb234b2c509307694654a48751942de6062d2cf120376a422cd3888dfe,static_csv_seed,curated-fixture-seed-v0.2,0.95,0.95,fixture seed mirrors public Hubei admissions schema; replace with reviewed official rows before production,approved,system_seed
